NodeID,age,education-num,capital-gain,capital-loss,hours-per-week
13316,25,13,0,0,40
13317,75,9,0,0,26
13318,28,9,0,0,30
13319,50,13,0,0,50
13320,62,13,0,0,55
13321,40,9,0,0,40
13322,58,13,0,0,37
13323,24,12,0,0,40
13324,21,9,0,0,30
13325,40,13,15024,0,50
13326,45,11,0,1902,42
13327,48,9,0,0,60
13328,34,9,0,0,70
13329,23,9,0,0,40
13330,43,14,10520,0,50
13331,42,10,0,0,40
13332,39,13,15024,0,50
13333,52,9,0,0,60
13334,56,13,0,0,60
13335,48,9,0,0,40
13336,37,9,0,0,70
13337,25,9,0,0,35
13338,40,13,0,0,40
13339,34,7,0,0,45
13340,52,9,0,0,40
13341,41,13,0,1902,42
13342,36,9,0,0,40
13343,21,11,0,1504,40
13344,28,13,0,0,40
13345,20,10,0,0,9
13346,68,9,0,0,40
13347,35,9,0,0,40
13348,32,9,0,0,40
13349,64,14,0,0,50
13350,17,6,0,0,23
13351,25,13,0,0,20
13352,31,11,0,0,40
13353,51,16,7298,0,40
13354,67,9,0,0,10
13355,42,9,3325,0,40
13356,29,9,0,0,40
13357,31,9,0,0,40
13358,21,9,0,0,37
13359,67,6,0,0,16
13360,41,9,0,0,40
13361,27,13,0,0,36
13362,51,8,0,0,50
13363,28,9,0,0,46
13364,21,10,0,0,40
13365,28,11,0,0,40
13366,29,9,0,0,35
13367,39,9,0,0,70
13368,21,13,0,0,40
13369,43,11,0,0,40
13370,44,9,14344,0,40
13371,28,7,0,0,50
13372,31,5,0,0,43
13373,27,10,0,0,45
13374,34,10,0,0,40
13375,25,9,0,0,40
13376,34,13,0,0,40
13377,43,9,7688,0,40
13378,40,14,0,0,50
13379,21,9,0,0,35
13380,25,10,0,0,25
13381,21,9,0,0,40
13382,19,10,0,0,30
13383,49,12,0,0,40
13384,20,10,0,0,20
13385,36,7,0,0,47
13386,32,10,0,0,40
13387,23,10,0,0,32
13388,21,10,0,0,10
13389,25,13,0,0,40
13390,24,13,0,0,40
13391,22,10,0,0,20
13392,26,9,0,0,40
13393,22,5,0,0,40
13394,41,13,0,0,40
13395,18,9,0,0,40
13396,24,13,0,0,40
13397,38,9,0,1740,48
13398,36,13,0,0,17
13399,45,14,0,0,55
13400,38,10,0,0,40
13401,38,9,0,0,50
13402,34,9,0,0,40
13403,53,12,0,0,40
13404,32,11,0,0,40
13405,17,7,0,0,30
13406,45,13,7298,0,40
13407,31,9,0,0,48
13408,47,16,0,0,45
13409,27,9,0,0,50
13410,61,10,0,0,30
13411,33,9,0,0,40
13412,67,9,0,0,40
13413,38,13,0,0,40
13414,25,9,0,0,40
13415,33,3,0,0,40
13416,27,9,0,0,40
13417,45,9,0,0,60
13418,24,13,0,0,40
13419,23,11,0,0,40
13420,48,10,0,0,40
13421,61,10,0,0,40
13422,22,9,0,0,20
13423,34,11,0,0,40
13424,32,9,5178,0,40
13425,35,10,0,0,50
13426,36,6,0,0,40
13427,24,9,0,0,40
13428,60,5,0,0,40
13429,64,9,0,0,20
13430,22,9,0,0,35
13431,27,3,0,0,65
13432,36,10,0,0,60
13433,27,9,0,0,30
13434,52,10,0,0,40
13435,57,9,0,0,45
13436,23,10,0,0,24
13437,29,9,0,0,40
13438,34,9,0,0,80
13439,38,9,0,0,30
13440,50,9,0,0,84
13441,50,7,0,0,40
13442,51,13,0,0,40
13443,17,6,0,0,40
13444,25,7,0,0,40
13445,19,9,0,0,40
13446,43,9,0,0,40
13447,59,10,14084,0,60
13448,39,14,6849,0,40
13449,18,5,0,0,40
13450,27,14,0,0,40
13451,39,11,0,0,60
13452,44,13,0,0,40
13453,19,9,0,0,35
13454,32,9,0,0,40
13455,48,9,0,0,40
13456,46,12,0,0,50
13457,65,7,0,0,20
13458,57,13,0,0,45
13459,48,9,0,0,32
13460,46,4,0,1651,40
13461,27,6,0,0,40
13462,29,10,0,1485,40
13463,35,10,0,1740,40
13464,29,9,0,0,70
13465,30,10,15024,0,40
13466,65,9,0,0,15
13467,47,10,0,0,40
13468,41,9,2174,0,40
13469,17,5,0,0,16
13470,38,3,0,0,40
13471,38,14,0,0,40
13472,39,9,0,0,4
13473,52,6,0,0,41
13474,46,10,0,0,58
13475,22,13,0,0,30
13476,56,14,0,0,50
13477,37,7,0,0,30
13478,59,13,0,0,55
13479,19,7,0,2129,55
13480,31,5,0,0,45
13481,22,10,0,0,20
13482,48,16,0,0,60
13483,63,13,0,0,60
13484,33,9,7298,0,45
13485,53,9,0,0,10
13486,39,12,0,0,24
13487,59,15,0,0,50
13488,45,9,0,0,40
13489,39,10,0,0,45
13490,60,9,0,0,35
13491,38,13,0,0,56
13492,31,9,0,0,40
13493,61,13,0,0,50
13494,26,13,0,0,20
13495,60,15,0,2415,80
13496,32,10,0,0,60
13497,25,13,0,0,20
13498,55,14,99999,0,55
13499,66,6,0,0,11
13500,31,9,0,0,40
13501,58,15,27828,0,40
13502,22,10,0,0,16
13503,46,13,0,0,40
13504,33,10,0,0,35
13505,26,14,0,0,30
13506,42,13,0,0,50
13507,45,9,0,0,40
13508,43,10,0,0,6
13509,27,13,0,0,99
13510,51,9,7688,0,40
13511,42,9,0,0,40
13512,43,10,7298,0,50
13513,38,13,0,0,45
13514,44,9,0,0,40
13515,36,9,0,0,64
13516,37,9,0,0,60
13517,29,13,0,0,50
13518,42,13,0,0,45
13519,80,10,0,0,20
13520,61,7,0,0,40
13521,55,10,5013,0,52
13522,20,10,0,0,25
13523,23,9,0,0,40
13524,48,10,0,0,40
13525,24,13,0,0,50
13526,71,9,0,0,40
13527,49,7,0,0,6
13528,39,9,0,0,50
13529,22,13,0,0,25
13530,67,13,0,0,40
13531,18,9,0,0,25
13532,38,13,0,1848,54
13533,50,9,0,0,40
13534,56,12,0,0,40
13535,23,10,0,0,20
13536,26,10,0,0,40
13537,32,9,0,0,40
13538,44,13,10520,0,40
13539,27,9,0,0,40
13540,40,10,7298,0,40
13541,43,12,0,0,60
13542,31,10,0,0,35
13543,57,10,0,0,40
13544,25,13,0,0,35
13545,22,11,0,0,36
13546,20,11,0,0,35
13547,27,9,3464,0,40
13548,39,10,0,0,40
13549,27,14,0,0,40
13550,41,9,0,0,40
13551,31,13,0,0,45
13552,41,12,0,0,20
13553,25,13,0,0,40
13554,29,12,0,0,40
13555,22,9,0,0,50
13556,62,4,0,0,91
13557,29,9,0,0,40
13558,44,10,0,0,70
13559,32,13,0,0,2
13560,20,11,0,0,40
13561,65,10,0,0,40
13562,24,9,0,0,36
13563,37,14,0,0,50
13564,43,9,0,0,40
13565,38,13,0,0,60
13566,28,12,0,0,35
13567,33,9,4416,0,40
13568,32,9,0,0,40
13569,38,14,0,0,45
13570,33,10,0,0,40
13571,42,13,0,0,60
13572,27,9,0,0,40
13573,41,9,0,0,40
13574,47,14,0,0,60
13575,55,7,0,0,45
13576,30,10,0,0,8
13577,54,10,0,0,50
13578,40,13,0,0,40
13579,21,9,0,0,40
13580,34,13,0,0,25
13581,30,13,0,0,40
13582,31,10,0,0,45
13583,22,9,0,0,37
13584,37,9,0,0,40
13585,52,14,0,0,40
13586,57,10,0,0,40
13587,48,10,0,0,48
13588,58,9,0,0,40
13589,35,5,0,0,50
13590,40,9,0,0,45
13591,30,9,0,0,25
13592,26,9,0,0,40
13593,46,9,0,0,60
13594,26,10,0,0,40
13595,50,13,0,0,40
13596,22,9,0,0,50
13597,36,14,0,0,40
13598,30,9,0,0,52
13599,58,12,0,0,50
13600,72,11,6723,0,25
13601,19,9,0,0,40
13602,29,4,0,0,40
13603,30,10,0,0,40
13604,47,10,0,0,45
13605,51,10,0,0,45
13606,26,6,0,0,40
13607,24,10,0,0,42
13608,44,14,0,0,24
13609,43,9,0,0,50
13610,35,13,0,0,50
13611,51,9,7298,0,50
13612,41,9,0,0,40
13613,38,10,0,0,40
13614,39,9,3464,0,20
13615,54,6,0,0,43
13616,62,9,0,0,40
13617,45,16,0,0,60
13618,30,9,0,0,35
13619,32,9,0,0,40
13620,23,9,0,0,40
13621,84,11,0,0,14
13622,46,13,0,0,60
13623,67,14,2009,0,40
13624,29,13,0,0,40
13625,33,11,0,0,55
13626,23,10,0,0,42
13627,42,15,0,0,40
13628,17,7,0,0,20
13629,60,3,0,0,40
13630,31,8,0,0,40
13631,28,4,0,0,40
13632,31,5,0,0,48
13633,31,13,14084,0,50
13634,61,9,0,0,40
13635,43,15,0,0,50
13636,40,10,0,0,49
13637,39,9,0,0,40
13638,37,10,0,0,27
13639,47,10,0,0,40
13640,45,10,0,0,65
13641,30,9,0,0,60
13642,30,15,0,0,40
13643,49,10,14084,0,44
13644,51,9,0,0,40
13645,31,13,0,0,72
13646,48,13,0,0,25
13647,20,10,0,0,30
13648,32,9,3103,0,40
13649,19,9,0,0,25
13650,50,14,0,0,35
13651,33,9,0,0,50
13652,49,9,0,1876,40
13653,30,10,0,0,40
13654,23,13,0,0,40
13655,44,16,15024,0,32
13656,24,11,0,0,5
13657,28,11,0,0,45
13658,56,9,0,1617,40
13659,38,9,0,0,38
13660,20,10,2176,0,20
13661,82,9,0,4356,18
13662,52,13,0,0,60
13663,32,10,0,0,40
13664,37,11,0,0,32
13665,36,13,0,0,40
13666,39,13,0,0,40
13667,30,9,3411,0,40
13668,49,9,0,0,56
13669,40,11,0,0,40
13670,42,7,0,0,45
13671,35,13,0,0,40
13672,39,9,0,0,81
13673,32,11,0,0,40
13674,22,7,0,0,50
13675,53,10,0,0,40
13676,25,9,0,0,40
13677,44,9,0,0,70
13678,52,14,0,0,40
13679,42,9,0,0,40
13680,34,7,0,0,50
13681,27,10,0,0,40
13682,37,9,0,0,40
13683,39,14,7688,0,38
13684,26,9,0,0,40
13685,48,14,0,1902,38
13686,57,9,0,0,28
13687,36,11,0,0,48
13688,27,13,0,0,40
13689,17,7,0,0,15
13690,30,3,0,0,40
13691,37,11,0,0,48
13692,31,13,0,0,40
13693,23,12,0,0,20
13694,32,6,0,0,45
13695,58,9,0,0,40
13696,31,9,0,0,8
13697,44,13,0,0,40
13698,39,13,0,625,40
13699,59,9,0,1485,45
13700,42,13,0,0,48
13701,45,9,0,0,35
13702,20,9,0,0,35
13703,35,9,0,0,40
13704,50,12,0,0,40
13705,56,9,0,0,28
13706,48,11,0,0,40
13707,58,14,0,0,15
13708,32,11,0,0,50
13709,23,10,0,0,12
13710,48,9,0,0,40
13711,33,9,0,0,70
13712,48,13,0,0,45
13713,55,9,2202,0,35
13714,40,11,0,0,40
13715,50,10,0,0,40
13716,52,6,0,0,35
13717,19,9,0,0,30
13718,55,6,7688,0,50
13719,36,15,0,0,30
13720,39,13,0,0,40
13721,22,10,0,0,40
13722,44,13,7688,0,50
13723,34,9,0,1408,38
13724,33,10,0,0,50
13725,55,14,14084,0,40
13726,35,14,0,0,45
13727,50,7,0,0,40
13728,43,10,0,0,40
13729,29,11,0,0,40
13730,56,10,0,0,40
13731,33,13,99999,0,40
13732,24,9,0,0,50
13733,46,11,0,0,40
13734,60,9,15024,0,15
13735,48,14,0,0,40
13736,65,7,0,0,35
13737,29,9,0,1408,40
13738,42,9,0,1740,43
13739,44,15,0,0,50
13740,73,10,0,0,6
13741,21,10,0,0,50
13742,32,9,0,1902,55
13743,43,14,0,0,35
13744,21,9,0,0,32
13745,30,10,0,0,20
13746,54,13,0,0,48
13747,19,10,0,0,15
13748,55,10,0,0,37
13749,20,10,0,0,28
13750,53,13,0,0,40
13751,51,14,0,0,55
13752,33,9,0,0,40
13753,62,10,0,0,40
13754,24,9,0,0,30
13755,17,5,0,0,40
13756,26,10,0,0,45
13757,36,9,0,0,40
13758,32,6,0,0,35
13759,58,16,0,0,50
13760,38,13,0,0,40
13761,26,9,0,0,40
13762,60,10,15024,0,40
13763,27,9,0,0,50
13764,38,11,0,0,48
13765,37,10,0,1485,44
13766,28,10,0,0,40
13767,38,13,0,0,40
13768,29,9,0,0,60
13769,19,9,0,1721,40
13770,28,13,0,0,25
13771,40,9,0,0,50
13772,26,11,0,0,40
13773,43,12,0,0,60
13774,29,10,0,0,40
13775,25,10,0,0,40
13776,29,9,0,0,40
13777,60,2,0,0,38
13778,31,13,0,0,40
13779,51,4,0,0,40
13780,18,10,0,0,15
13781,36,13,0,0,20
13782,35,13,0,0,40
13783,48,13,0,0,38
13784,78,4,0,0,25
13785,72,13,0,0,17
13786,24,10,0,0,40
13787,36,7,13550,0,40
13788,48,10,0,0,30
13789,28,9,0,0,40
13790,26,14,0,0,40
13791,29,13,0,0,60
13792,47,3,0,0,40
13793,50,13,0,0,50
13794,35,3,0,0,40
13795,17,7,0,0,20
13796,41,10,0,0,48
13797,37,9,0,0,42
13798,35,9,0,0,40
13799,56,4,0,0,40
13800,23,10,0,0,40
13801,33,12,0,0,32
13802,79,9,0,0,40
13803,28,13,0,0,40
13804,55,7,0,0,20
13805,59,14,0,0,50
13806,22,13,0,0,40
13807,19,7,0,0,19
13808,41,3,0,0,35
13809,32,11,0,0,40
13810,45,9,0,0,35
13811,61,3,0,0,45
13812,34,13,0,0,40
13813,43,11,0,0,40
13814,38,13,7298,0,50
13815,35,16,0,0,60
13816,65,9,0,0,20
13817,24,13,0,0,55
13818,37,9,0,0,40
13819,34,10,0,0,50
13820,42,9,0,0,60
13821,18,4,0,0,40
13822,43,10,0,0,15
13823,31,10,0,0,40
13824,19,10,0,0,20
13825,40,10,0,0,50
13826,32,13,0,0,40
13827,47,10,0,0,40
13828,32,10,0,0,40
13829,46,16,0,0,35
13830,40,13,0,0,65
13831,36,13,0,0,35
13832,33,11,0,0,36
13833,23,3,0,0,35
13834,21,6,0,0,40
13835,40,9,0,0,32
13836,53,16,0,0,50
13837,53,10,0,0,72
13838,58,5,0,0,60
13839,51,9,0,0,55
13840,31,9,0,0,65
13841,35,9,0,0,40
13842,31,10,0,0,35
13843,21,10,0,0,35
13844,39,14,0,0,55
13845,36,15,15024,0,45
13846,51,6,0,0,40
13847,18,7,0,0,12
13848,32,10,0,0,48
13849,56,13,0,0,32
13850,35,12,0,0,40
13851,63,8,0,0,40
13852,61,9,0,0,50
13853,23,10,0,0,40
13854,52,14,0,0,50
13855,19,9,0,0,50
13856,33,14,0,0,50
13857,35,13,0,0,50
13858,35,9,0,0,60
13859,38,15,0,0,40
13860,23,13,0,0,60
13861,22,11,0,0,60
13862,20,9,0,0,40
13863,19,9,0,0,40
13864,47,9,0,0,40
13865,59,7,0,0,40
13866,38,9,0,0,40
13867,36,9,0,0,50
13868,27,3,0,0,40
13869,24,11,0,0,40
13870,35,9,0,0,35
13871,22,10,0,0,39
13872,37,9,0,0,52
13873,36,9,7298,0,40
13874,28,9,0,0,25
13875,55,9,0,0,50
13876,32,13,0,0,44
13877,47,10,0,0,45
13878,23,13,0,0,40
13879,50,14,0,0,45
13880,40,9,0,0,84
13881,51,9,0,1590,40
13882,34,9,0,1669,45
13883,28,13,0,0,40
13884,52,16,0,1887,70
13885,39,9,3103,0,60
13886,43,13,0,0,40
13887,36,13,0,0,35
13888,25,13,0,0,15
13889,42,10,0,0,38
13890,35,10,0,0,40
13891,43,14,7688,0,53
13892,34,9,0,0,40
13893,50,13,0,0,38
13894,30,10,0,0,60
13895,44,14,0,0,44
13896,52,11,0,0,40
13897,35,12,0,0,60
13898,36,11,0,0,40
13899,30,13,0,0,52
13900,36,13,15024,0,45
13901,39,13,0,0,40
13902,25,2,0,0,96
13903,26,13,0,0,40
13904,20,9,0,0,20
13905,20,10,0,0,40
13906,26,9,0,0,50
13907,24,10,0,0,35
13908,48,13,0,0,40
13909,62,9,0,0,99
13910,48,9,0,0,40
13911,52,13,0,0,40
13912,25,13,0,0,44
13913,58,3,0,0,40
13914,40,13,0,0,45
13915,19,10,0,0,20
13916,37,7,0,0,40
13917,23,7,0,0,40
13918,31,9,0,0,60
13919,64,4,0,0,20
13920,28,10,0,0,16
13921,32,9,0,0,40
13922,49,10,0,0,44
13923,35,10,0,0,40
13924,45,16,0,0,45
13925,39,8,15024,0,70
13926,46,13,0,0,60
13927,19,10,0,0,16
13928,29,9,0,0,40
13929,25,9,0,0,35
13930,37,13,0,0,40
13931,30,9,0,0,40
13932,28,9,0,0,40
13933,36,10,6497,0,56
13934,32,10,0,0,35
13935,34,7,0,0,40
13936,34,9,0,0,36
13937,20,10,0,0,40
13938,27,14,0,0,40
13939,36,9,0,0,40
13940,35,10,0,0,40
13941,37,9,0,0,35
13942,32,9,0,0,50
13943,32,14,0,0,20
13944,52,9,0,0,48
13945,50,10,0,0,40
13946,23,9,0,0,30
13947,25,9,0,0,45
13948,21,1,0,0,50
13949,31,9,0,0,32
13950,31,10,0,0,30
13951,41,11,0,0,40
13952,47,10,0,0,60
13953,20,10,0,0,45
13954,29,6,0,0,25
13955,51,10,0,0,40
13956,30,13,0,0,33
13957,48,13,0,0,35
13958,39,9,14344,0,40
13959,62,13,0,0,35
13960,22,13,0,0,30
13961,46,13,7688,0,40
13962,51,14,0,1977,35
13963,20,9,0,0,32
13964,40,12,15024,0,50
13965,31,13,0,0,40
13966,30,10,0,0,40
13967,52,9,0,0,38
13968,20,9,0,0,40
13969,37,11,0,0,40
13970,65,13,0,0,40
13971,40,13,4650,0,40
13972,60,13,7298,0,48
13973,27,9,0,0,35
13974,62,13,0,0,60
13975,53,9,0,0,35
13976,38,13,0,0,50
13977,49,11,0,0,40
13978,21,9,0,0,40
13979,18,10,0,0,40
13980,25,13,0,0,40
13981,36,7,0,0,40
13982,52,9,0,0,55
13983,19,10,0,0,14
13984,23,13,0,0,40
13985,63,13,0,0,15
13986,63,11,0,0,45
13987,62,13,99999,0,40
13988,51,12,3103,0,30
13989,76,10,0,0,30
13990,50,9,5013,0,45
13991,45,9,0,0,50
13992,44,10,0,0,45
13993,51,4,0,0,40
13994,42,13,4650,0,35
13995,43,14,0,0,40
13996,53,7,0,0,40
13997,29,11,0,0,40
13998,41,10,0,0,40
13999,44,9,0,0,40
14000,35,6,0,1980,40
14001,27,9,0,0,40
14002,35,10,0,0,50
14003,60,11,0,0,30
14004,49,10,14344,0,45
14005,33,13,0,0,45
14006,35,13,0,0,40
14007,31,10,0,0,38
14008,54,9,7298,0,60
14009,57,16,0,0,35
14010,30,5,0,0,45
14011,45,6,0,0,40
14012,41,10,7298,0,42
14013,25,13,0,0,18
14014,51,10,0,0,40
14015,42,3,0,0,40
14016,28,11,0,0,45
14017,53,13,0,0,40
14018,31,13,13550,0,50
14019,46,7,7688,0,40
14020,25,9,0,0,40
14021,47,9,0,0,40
14022,30,9,0,0,40
14023,48,9,0,0,40
14024,22,10,0,0,40
14025,32,10,0,0,30
14026,33,16,0,0,45
14027,31,9,0,0,40
14028,43,10,0,0,20
14029,26,11,0,0,40
14030,34,9,0,0,40
14031,50,13,0,0,40
14032,30,9,0,0,40
14033,17,7,0,0,20
14034,35,14,0,0,40
14035,29,10,0,0,40
14036,27,12,4064,0,40
14037,34,13,0,0,40
14038,32,9,0,0,40
14039,47,10,0,0,40
14040,40,10,0,0,40
14041,26,11,0,0,40
14042,30,9,0,0,40
14043,54,9,0,0,40
14044,53,13,0,0,55
14045,43,4,0,0,40
14046,25,10,0,0,20
14047,39,9,0,0,40
14048,57,9,0,0,25
14049,47,9,0,0,34
14050,45,9,0,0,35
14051,24,13,0,0,40
14052,32,6,0,0,40
14053,25,10,0,0,35
14054,57,3,0,0,40
14055,28,13,0,1977,24
14056,28,9,0,0,51
14057,27,13,0,0,55
14058,28,13,0,0,20
14059,44,9,0,0,42
14060,27,9,0,0,45
14061,61,13,0,0,40
14062,25,7,0,0,99
14063,28,5,0,0,24
14064,20,10,0,0,40
14065,33,11,0,0,40
14066,38,9,0,0,40
14067,31,9,0,0,25
14068,40,14,0,0,45
14069,43,10,0,0,55
14070,38,14,0,0,60
14071,19,10,0,0,30
14072,56,12,0,0,50
14073,38,14,0,0,45
14074,22,9,4508,0,40
14075,18,9,0,0,25
14076,68,10,0,0,20
14077,35,11,0,0,50
14078,32,6,0,0,40
14079,43,10,0,0,40
14080,30,6,0,0,40
14081,62,10,2829,0,24
14082,38,11,0,0,40
14083,27,9,0,0,40
14084,28,16,0,0,60
14085,26,11,0,0,40
14086,21,10,0,0,20
14087,19,9,0,0,40
14088,20,10,0,0,30
14089,25,13,0,0,40
14090,28,10,0,0,50
14091,36,11,0,0,42
14092,23,13,0,0,40
14093,24,13,0,0,50
14094,23,9,0,0,40
14095,24,13,0,0,20
14096,25,9,0,0,8
14097,24,9,0,0,40
14098,30,9,0,0,62
14099,36,10,0,0,33
14100,45,9,0,0,40
14101,31,12,0,880,45
14102,34,9,0,0,48
14103,65,13,0,0,44
14104,42,11,0,0,40
14105,27,15,0,0,70
14106,40,10,0,0,40
14107,53,10,0,0,40
14108,54,9,0,0,50
14109,30,13,0,0,35
14110,59,9,0,0,45
14111,42,9,0,0,55
14112,23,9,0,0,40
14113,28,13,0,0,15
14114,20,9,0,0,40
14115,22,10,0,0,20
14116,47,10,0,1977,40
14117,44,10,0,0,40
14118,40,8,0,0,40
14119,37,11,0,0,37
14120,39,9,0,0,50
14121,49,10,7688,0,40
14122,44,10,0,0,45
14123,27,5,0,0,37
14124,50,9,0,0,40
14125,39,13,0,0,40
14126,41,9,0,0,40
14127,55,13,0,0,40
14128,53,2,0,0,35
14129,53,14,0,0,50
14130,31,14,0,2415,70
14131,21,9,0,0,40
14132,30,9,0,0,40
14133,53,14,0,0,60
14134,47,10,0,1485,47
14135,60,13,0,0,40
14136,59,5,0,0,40
14137,37,13,0,0,48
14138,47,13,0,1740,40
14139,49,5,0,0,40
14140,73,10,0,0,11
14141,58,9,0,0,20
14142,35,10,0,0,40
14143,24,10,0,0,50
14144,62,9,0,0,38
14145,58,9,0,0,40
14146,51,10,15024,0,40
14147,21,9,0,0,40
14148,30,13,0,0,40
14149,27,11,0,1876,36
14150,25,13,5178,0,40
14151,31,9,0,0,45
14152,31,9,0,0,34
14153,44,10,5178,0,50
14154,52,16,99999,0,65
14155,30,12,0,0,40
14156,29,9,0,0,40
14157,36,7,0,0,40
14158,54,13,0,0,50
14159,59,10,0,0,40
14160,55,10,0,0,45
14161,22,12,0,0,20
14162,42,9,0,0,40
14163,36,12,0,0,40
14164,32,13,0,0,40
14165,44,4,0,0,40
14166,25,7,0,0,40
14167,31,9,0,0,50
14168,33,9,0,0,40
14169,54,12,0,0,50
14170,42,9,0,0,48
14171,49,9,0,0,44
14172,30,9,0,0,44
14173,54,9,0,0,45
14174,39,10,0,0,40
14175,24,10,0,0,40
14176,21,9,0,0,44
14177,23,5,0,0,30
14178,54,9,0,0,42
14179,23,14,0,0,20
14180,39,9,0,1726,40
14181,23,10,0,0,25
14182,41,10,0,1902,40
14183,32,7,0,0,40
14184,57,9,0,0,40
14185,18,9,0,0,30
14186,60,16,7688,0,60
14187,21,10,0,0,40
14188,53,10,0,0,22
14189,38,13,7688,0,55
14190,21,10,0,0,40
14191,53,16,0,0,55
14192,24,9,0,0,40
14193,36,12,0,0,40
14194,29,14,0,0,60
14195,23,10,0,0,40
14196,44,10,0,0,50
14197,32,14,0,0,48
14198,25,13,0,0,50
14199,41,9,0,0,27
14200,18,9,0,0,30
14201,57,10,0,1672,45
14202,62,13,10520,0,50
14203,29,13,0,0,40
14204,19,9,0,0,40
14205,35,15,0,0,65
14206,52,13,0,0,50
14207,28,6,0,0,40
14208,38,9,0,0,40
14209,42,10,0,0,40
14210,41,13,0,0,40
14211,23,13,0,0,38
14212,31,14,0,0,76
14213,31,3,0,0,45
14214,46,14,0,0,40
14215,18,7,0,0,20
14216,57,14,0,0,38
14217,25,11,0,0,38
14218,32,14,0,0,40
14219,27,5,0,0,40
14220,46,13,7688,0,45
14221,43,9,0,0,40
14222,56,13,0,0,40
14223,19,9,0,0,40
14224,20,9,0,0,40
14225,42,10,0,0,45
14226,90,9,0,0,99
14227,25,7,0,0,35
14228,27,9,0,0,40
14229,48,9,0,0,44
14230,48,10,0,0,40
14231,27,9,0,0,48
14232,46,13,0,0,38
14233,32,3,0,0,40
14234,22,11,0,0,40
14235,24,13,0,0,40
14236,31,9,0,0,65
14237,20,10,0,0,18
14238,28,15,2176,0,40
14239,40,9,0,0,60
14240,39,9,0,0,40
14241,54,9,0,0,40
14242,59,10,0,0,42
14243,17,7,0,0,18
14244,25,10,0,0,80
14245,49,9,0,0,40
14246,55,9,34095,0,60
14247,39,9,0,0,40
14248,67,10,0,0,16
14249,28,9,0,0,40
14250,35,5,0,0,40
14251,44,9,0,0,48
14252,51,14,0,0,47
14253,55,13,0,0,40
14254,45,9,0,0,78
14255,32,9,0,0,48
14256,45,10,0,0,40
14257,45,14,15024,0,60
14258,35,13,0,0,40
14259,55,9,0,0,44
14260,59,10,0,0,40
14261,22,9,0,0,55
14262,46,14,0,0,35
14263,23,9,0,0,40
14264,47,13,0,0,45
14265,34,9,0,0,30
14266,51,7,0,0,40
14267,40,11,0,0,50
14268,24,10,0,0,12
14269,20,10,0,0,72
14270,44,10,1831,0,50
14271,26,9,0,0,40
14272,35,9,0,0,38
14273,23,10,0,0,40
14274,40,9,0,0,50
14275,49,9,0,0,40
14276,32,9,0,0,45
14277,28,11,0,0,40
14278,51,14,15024,0,60
14279,62,11,0,0,50
14280,31,10,0,0,40
14281,47,12,0,0,40
14282,36,11,0,0,3
14283,44,9,0,0,40
14284,46,13,0,0,40
14285,32,9,0,0,40
14286,51,12,0,0,30
14287,48,13,0,0,45
14288,28,13,0,0,40
14289,57,10,0,0,60
14290,33,11,0,0,40
14291,42,9,0,0,15
14292,17,6,0,0,40
14293,31,13,0,0,55
14294,35,10,0,1974,40
14295,20,9,0,0,40
14296,36,9,0,0,40
14297,24,10,0,0,24
14298,33,10,0,0,50
14299,36,10,0,0,40
14300,31,13,0,0,40
14301,29,12,3418,0,40
14302,47,13,0,0,60
14303,30,16,5178,0,75
14304,34,9,0,0,50
14305,23,9,0,0,40
14306,33,11,0,0,40
14307,59,6,0,0,40
14308,67,13,0,0,40
14309,26,9,0,0,40
14310,27,9,2885,0,40
14311,24,13,0,0,39
14312,44,11,0,0,40
14313,31,9,0,0,40
14314,28,15,0,0,60
14315,19,9,0,0,20
14316,31,13,0,1902,40
14317,20,9,0,0,40
14318,64,9,0,0,15
14319,47,9,0,0,40
14320,36,10,0,0,35
14321,48,9,0,0,44
14322,19,10,0,0,40
14323,22,9,0,0,35
14324,56,5,0,0,40
14325,22,10,0,0,50
14326,37,13,0,0,99
14327,57,13,0,0,35
14328,38,12,0,0,50
14329,34,9,0,0,40
14330,38,10,0,0,40
14331,30,10,0,1902,40
14332,32,13,0,0,45
14333,29,8,0,0,40
14334,56,9,0,0,40
14335,42,11,7298,0,35
14336,71,9,0,0,33
14337,20,7,0,0,40
14338,25,9,0,0,36
14339,61,10,0,0,50
14340,24,13,0,0,40
14341,51,5,0,0,40
14342,27,9,0,0,40
14343,41,10,0,1902,40
14344,31,9,0,0,40
14345,39,9,0,0,16
14346,51,15,0,0,40
14347,52,9,0,0,40
14348,49,13,0,0,40
14349,43,10,0,0,40
14350,45,13,0,1977,60
14351,49,9,0,0,40
14352,19,9,0,0,40
14353,44,9,0,0,40
14354,67,9,0,0,40
14355,58,15,0,0,45
14356,36,13,7688,0,40
14357,67,9,15831,0,16
14358,61,16,0,0,40
14359,55,4,0,0,40
14360,35,9,0,0,40
14361,35,6,0,0,38
14362,20,10,0,0,10
14363,51,9,0,0,40
14364,23,13,0,0,40
14365,39,9,0,0,24
14366,36,10,0,0,40
14367,47,9,0,0,45
14368,27,13,0,0,80
14369,29,9,0,0,40
14370,21,10,0,0,40
14371,18,10,0,0,20
14372,24,10,0,0,20
14373,39,9,0,0,40
14374,51,10,0,0,40
14375,47,13,15024,0,40
14376,62,10,0,0,30
14377,49,13,0,0,40
14378,20,7,0,0,40
14379,24,10,0,0,40
