age,education-num,capital-gain,capital-loss,hours-per-week
52,10,0,0,50
69,9,0,0,10
40,9,0,0,40
34,16,0,0,50
21,10,0,0,8
30,13,0,0,40
46,3,0,1902,40
21,10,0,0,16
44,9,0,0,40
51,9,3908,0,40
40,9,0,0,32
33,9,0,0,37
22,9,0,0,60
23,9,0,0,30
75,10,0,0,30
55,7,0,0,40
45,10,27828,0,56
31,9,0,0,24
49,9,0,0,40
26,13,0,0,40
61,14,3103,0,50
44,14,3908,0,50
28,10,0,0,40
51,9,0,0,30
44,16,0,0,60
24,13,0,0,40
46,10,0,0,40
36,9,0,0,20
23,8,0,0,38
25,4,0,0,40
48,10,0,0,8
18,7,0,0,24
25,9,0,0,40
19,9,2176,0,45
33,9,0,0,35
42,9,0,0,40
22,10,0,0,40
36,13,0,0,40
33,9,0,0,40
34,9,0,0,70
33,14,0,0,45
62,15,0,0,15
30,10,0,0,40
22,10,0,0,40
34,11,0,0,40
43,9,0,0,60
25,13,0,0,40
35,9,0,0,40
28,12,0,0,40
28,10,0,0,45
25,9,0,0,25
40,9,0,0,40
35,5,0,0,40
48,4,0,0,50
63,9,2290,0,20
31,13,0,0,40
36,12,0,0,45
39,10,0,0,40
24,9,0,0,40
32,13,0,0,35
46,1,0,0,40
19,9,0,0,35
30,10,0,0,40
35,11,0,0,40
33,9,0,0,55
25,9,0,0,40
64,9,0,0,35
18,9,0,0,20
59,7,0,0,40
45,9,0,0,40
30,16,0,0,15
24,3,0,0,40
22,9,0,0,35
49,10,0,0,56
35,8,0,0,40
48,14,0,1380,40
18,8,0,0,20
35,10,0,0,40
27,9,0,0,40
28,13,0,0,60
26,10,0,0,50
44,13,0,1848,40
39,9,0,0,40
40,13,0,0,40
70,13,20051,0,35
34,14,0,0,50
34,12,0,0,40
66,10,0,0,50
40,9,0,0,40
61,9,0,1887,40
59,4,0,0,40
47,9,0,0,40
33,13,0,0,60
18,7,0,0,20
25,5,914,0,40
22,10,0,0,20
40,13,0,0,40
30,12,0,1762,40
73,4,6418,0,99
45,4,0,0,10
23,7,0,0,35
40,13,0,0,45
39,13,0,1977,40
23,10,0,0,40
51,9,0,0,40
53,9,0,0,45
24,13,0,0,35
53,13,0,0,40
49,16,0,0,60
34,9,0,0,40
37,9,0,0,47
40,11,0,0,40
23,10,0,0,6
36,14,13550,0,50
35,13,4650,0,40
53,13,0,0,50
42,10,0,0,65
32,14,0,0,40
33,9,0,0,65
59,9,0,0,60
36,10,0,0,44
37,15,0,0,40
31,10,0,0,45
46,13,0,0,40
44,13,0,0,38
27,13,0,1485,60
29,9,0,0,40
39,10,0,0,40
62,9,0,0,65
42,9,0,0,25
60,14,0,0,48
35,13,0,0,40
39,10,0,0,40
34,12,0,0,36
22,10,0,0,22
44,11,0,0,40
44,9,0,0,40
49,13,0,625,40
21,9,0,0,50
52,7,0,0,40
39,13,0,1887,40
23,13,0,0,40
54,9,0,0,49
31,9,0,0,25
30,14,0,0,20
21,10,0,0,40
38,13,0,0,40
51,10,0,0,40
34,16,0,0,50
22,13,0,0,30
26,13,0,1974,55
26,10,0,0,35
41,10,0,0,40
35,13,0,0,40
27,10,0,0,40
65,10,0,0,40
31,7,0,0,65
45,15,0,0,35
37,12,0,0,50
47,9,0,1887,45
47,12,0,0,50
33,9,0,0,40
40,6,0,0,40
38,10,0,0,40
21,10,0,0,40
40,9,0,0,40
33,9,0,0,55
29,10,0,0,52
41,10,0,0,35
20,10,0,0,54
34,6,0,0,40
78,13,9386,0,45
46,9,0,0,40
40,11,0,0,40
59,10,0,0,40
23,9,0,0,40
23,10,0,0,24
47,10,0,0,30
31,13,0,0,38
42,10,0,0,56
46,9,0,0,40
29,9,0,0,44
21,9,0,0,40
55,9,0,0,40
38,11,0,0,40
44,14,0,0,40
61,10,0,0,50
38,13,0,0,40
50,13,0,0,45
53,14,0,0,40
37,9,0,0,36
49,14,0,0,45
30,10,0,0,40
19,11,0,0,40
59,9,0,0,20
43,13,0,0,40
29,13,0,0,60
49,15,0,0,45
36,9,0,0,50
26,7,1055,0,32
18,10,0,0,20
60,10,0,0,15
43,9,0,0,40
42,9,0,0,40
41,9,0,0,50
55,14,0,1977,40
31,13,0,0,40
20,10,0,0,40
37,14,0,0,40
51,10,0,0,55
28,10,0,1902,55
24,11,0,0,40
21,10,0,0,30
21,9,0,0,50
35,9,0,0,45
30,10,0,0,40
44,9,0,0,30
45,13,0,0,40
42,6,0,0,40
32,13,0,0,40
33,9,0,0,40
27,5,0,0,32
17,6,0,0,15
45,9,0,0,40
41,13,0,0,40
19,10,0,0,35
45,11,0,0,8
41,16,99999,0,70
34,9,0,1740,35
33,13,0,0,60
51,13,0,0,60
33,9,0,0,20
23,10,0,0,18
52,13,0,0,30
25,9,0,0,40
64,5,0,0,45
42,14,7688,0,40
29,9,0,0,40
26,13,0,0,38
24,6,0,0,30
43,10,0,0,40
38,6,3103,0,40
28,13,0,0,45
44,11,0,0,40
55,9,0,0,40
52,7,0,0,40
31,13,0,0,40
35,9,0,0,40
39,9,0,0,36
27,9,0,0,40
23,10,0,0,15
26,7,2907,0,50
33,11,0,0,40
39,10,0,0,40
44,9,0,0,40
38,9,0,0,40
18,8,0,0,15
54,9,0,0,15
45,9,0,0,40
43,14,0,0,40
23,13,0,0,40
37,10,2174,0,40
33,7,0,0,50
45,13,0,0,50
32,13,0,0,55
47,4,0,0,40
44,12,0,0,40
22,9,0,0,40
17,7,0,0,30
64,16,0,1902,60
30,13,0,0,45
51,13,0,0,70
26,9,0,0,40
31,10,0,1504,40
50,7,0,0,40
63,9,0,0,40
48,11,0,0,43
37,13,0,2415,50
29,9,0,0,38
69,14,0,0,25
56,9,0,0,60
39,14,7298,0,40
42,9,0,0,22
41,9,0,0,40
45,9,0,1887,40
23,10,0,0,40
29,13,0,0,50
34,10,0,0,50
46,13,0,0,40
46,9,0,0,25
33,3,0,0,40
46,11,0,0,40
26,9,0,0,40
49,13,0,0,50
55,9,0,1887,40
35,9,0,0,40
27,10,0,0,40
31,9,0,0,40
47,10,0,0,16
48,9,0,0,40
27,10,0,0,56
38,9,0,0,40
27,9,0,0,40
17,8,0,0,15
44,13,0,0,40
26,9,0,0,48
37,9,0,0,40
49,13,0,0,55
42,9,0,0,40
26,13,0,0,40
44,10,0,0,40
47,14,0,0,40
49,10,0,0,40
17,9,0,0,20
42,10,0,0,40
30,6,0,0,40
36,11,0,0,37
53,13,0,0,40
23,9,0,0,40
35,9,0,0,40
32,7,13550,0,60
39,13,0,0,50
40,14,0,0,60
28,10,0,0,40
32,9,0,0,40
42,10,0,0,40
35,13,0,0,43
35,8,0,0,40
21,9,0,0,40
71,4,6097,0,40
31,9,0,0,40
25,10,0,0,40
35,9,6849,0,40
24,9,0,0,25
69,10,0,0,25
35,13,0,0,40
42,13,10520,0,50
51,11,0,0,40
48,9,0,0,44
49,11,0,0,40
53,12,2407,0,99
43,10,0,0,40
53,13,0,0,40
35,9,0,0,40
36,9,0,0,40
34,14,0,0,40
48,10,0,0,40
53,9,0,0,40
37,10,0,1504,40
49,15,0,0,40
41,9,0,0,40
25,10,0,0,40
24,10,0,0,65
34,9,0,0,40
29,9,0,0,42
23,13,0,0,45
46,10,0,0,42
20,10,0,0,15
63,8,0,0,40
40,14,3103,0,50
33,12,0,0,50
24,10,0,0,40
36,10,0,0,45
25,9,0,0,40
54,5,0,0,40
50,13,0,0,50
58,13,0,0,40
17,7,0,0,20
40,9,7688,0,50
27,13,0,0,40
20,9,0,0,26
22,7,0,0,35
80,7,0,0,25
52,9,0,0,45
40,13,7298,0,48
48,6,0,0,48
62,9,0,0,25
32,12,0,0,42
58,13,0,0,40
37,14,0,0,60
29,16,0,0,35
25,9,0,0,40
26,10,0,0,40
50,10,0,0,50
30,13,0,0,40
30,13,0,0,80
59,9,0,0,10
36,9,0,0,40
37,14,0,0,50
42,13,0,0,40
34,13,0,0,45
27,5,0,0,40
39,13,0,0,50
41,11,7298,0,60
34,13,15024,0,70
41,10,0,0,40
50,10,0,0,40
18,9,0,0,28
23,13,0,0,15
26,9,0,0,48
38,10,7298,0,60
27,10,0,0,88
21,6,0,0,40
41,9,0,0,40
42,12,0,0,35
25,6,0,0,40
43,13,0,0,40
23,10,0,0,15
40,13,7688,0,40
23,10,0,0,9
18,7,0,0,20
37,13,0,0,50
58,5,3781,0,40
36,10,0,0,40
36,12,0,0,40
25,11,7688,0,40
62,13,15024,0,40
34,10,4064,0,40
27,13,4865,0,36
23,9,0,0,35
55,9,0,0,40
42,9,0,0,40
22,9,0,0,38
44,12,4386,0,40
42,10,0,0,40
21,9,0,0,40
25,12,0,0,45
31,2,0,0,35
42,10,0,0,38
26,5,0,0,20
62,10,0,1977,98
28,13,5178,0,50
34,14,0,0,40
51,13,0,0,40
45,14,0,0,45
44,10,0,0,50
35,10,0,0,40
46,4,0,0,40
46,12,0,0,56
46,13,0,0,53
66,13,0,0,8
34,9,0,0,20
26,12,0,0,40
29,9,0,0,40
23,13,0,0,40
46,5,0,0,40
54,14,0,0,68
54,4,0,0,60
71,5,0,0,13
51,8,0,0,45
32,9,0,0,40
57,7,0,0,40
34,5,0,0,40
40,13,14084,0,40
21,9,0,0,40
50,14,0,0,40
32,11,0,0,44
37,13,0,0,50
19,4,0,0,99
64,9,0,0,30
17,7,0,0,20
37,11,0,0,40
32,10,4650,0,45
20,10,0,0,20
39,16,4787,0,40
18,8,0,0,40
42,14,0,1902,50
43,10,3103,0,40
42,13,0,0,55
53,13,0,0,60
52,9,0,0,40
51,6,0,0,40
77,10,0,0,8
25,10,3418,0,30
38,10,0,0,40
20,9,0,0,40
23,9,0,0,30
27,9,0,0,40
19,7,0,0,40
41,13,0,0,40
47,10,0,0,40
42,14,4650,0,40
36,13,0,0,40
42,14,0,0,60
24,13,0,0,40
22,9,0,0,40
42,15,15024,0,40
24,13,0,0,20
41,10,0,0,45
29,9,0,0,40
36,9,0,0,40
78,9,0,0,45
43,11,0,1902,32
34,10,0,0,40
24,8,0,0,40
36,11,0,0,40
49,10,0,0,44
21,5,0,0,40
51,12,0,0,40
30,9,0,0,40
37,9,0,0,40
30,11,0,0,40
46,9,0,0,40
24,9,0,0,40
32,13,0,0,42
36,10,0,0,50
30,7,0,0,40
60,10,0,0,40
56,10,0,0,40
57,7,0,0,40
61,13,0,0,40
50,9,0,0,40
56,9,0,0,48
61,10,0,1902,35
45,14,7430,0,70
31,14,5178,0,40
60,9,0,2559,50
26,10,0,0,40
56,7,0,0,40
45,7,0,0,40
28,12,0,0,65
45,10,0,0,40
58,5,0,0,40
38,11,2354,0,40
23,13,0,0,40
49,9,0,0,40
19,10,0,0,25
22,9,0,0,40
23,9,0,0,50
23,9,3908,0,40
40,9,0,0,25
55,13,0,0,40
34,11,0,0,40
21,9,0,0,40
28,9,0,0,40
43,13,0,0,40
17,5,0,0,20
51,6,0,0,40
37,9,0,0,40
54,13,0,0,50
24,13,0,0,30
35,9,0,0,40
48,9,2174,0,40
23,11,0,0,40
24,9,0,0,45
24,11,0,0,20
50,4,3411,0,40
34,9,0,0,40
45,9,0,0,40
36,7,0,0,40
33,13,0,0,45
21,9,0,0,20
32,9,0,0,40
22,3,0,0,40
53,9,0,0,40
36,9,0,0,40
22,13,0,0,40
47,9,0,0,40
30,9,0,0,20
23,10,0,0,40
40,6,0,0,35
45,12,0,0,40
61,13,0,0,42
35,9,0,0,55
20,10,0,0,25
27,6,0,0,60
23,9,0,0,40
65,10,0,0,35
25,9,0,0,40
49,13,0,1977,50
45,13,0,0,40
46,14,0,323,45
67,9,0,0,32
40,9,0,0,40
51,10,0,0,60
44,13,0,2415,50
35,9,0,0,60
28,10,0,0,40
44,9,0,0,48
37,10,0,0,50
54,10,0,0,45
33,15,0,0,40
46,9,0,0,40
45,14,4386,0,40
27,12,3325,0,40
49,14,0,0,50
51,9,0,0,45
27,9,0,0,40
36,9,0,0,40
59,13,15024,0,40
24,10,0,0,15
31,9,0,0,38
35,16,0,0,60
34,13,7688,0,50
50,10,0,0,70
43,9,0,0,50
21,5,0,0,30
33,5,0,0,45
48,10,0,1590,38
22,9,0,0,36
29,14,0,0,40
42,11,0,0,40
28,9,0,0,50
36,9,0,0,38
66,9,0,0,25
44,13,0,0,20
45,10,0,0,40
49,9,0,0,40
36,13,0,0,45
48,7,0,0,60
19,9,0,0,40
36,13,0,0,40
41,14,0,0,45
32,10,0,0,50
49,9,0,0,40
51,9,0,0,40
20,10,0,0,29
39,13,0,0,40
38,9,0,0,40
19,10,0,0,25
29,13,0,0,40
52,9,0,0,40
22,11,0,0,44
44,10,0,0,80
43,9,0,0,40
41,10,3942,0,40
40,11,0,0,44
40,13,0,0,30
18,7,0,0,15
57,15,0,0,50
54,13,0,0,40
44,13,0,0,40
20,10,0,0,30
40,10,0,0,40
29,10,0,0,40
22,13,0,0,40
44,14,5178,0,40
45,10,0,0,45
52,13,0,0,40
57,9,2174,0,40
51,9,0,0,40
23,13,0,0,10
22,11,0,0,44
37,10,0,0,40
58,9,0,0,40
61,6,0,0,20
30,14,0,0,45
23,10,0,0,40
30,6,0,0,40
18,9,0,0,25
23,9,0,0,40
23,10,0,0,10
57,13,0,0,55
58,9,0,0,45
59,9,0,0,40
27,13,0,0,40
50,13,0,0,45
25,13,0,0,40
33,9,0,0,30
22,10,0,0,35
21,10,0,1719,30
44,7,5178,0,36
50,10,0,0,50
44,9,0,0,45
41,13,0,0,50
54,10,0,0,40
60,4,0,0,40
58,14,0,0,20
27,10,3908,0,40
43,9,0,0,60
33,12,0,0,40
24,10,0,0,65
41,9,0,0,40
21,9,0,0,40
39,10,0,0,40
27,13,0,0,40
50,9,0,0,40
20,9,0,0,40
46,13,0,0,40
49,7,0,0,40
35,13,0,0,35
56,10,0,0,45
41,14,0,1974,40
41,10,0,2001,50
42,9,0,0,40
58,4,0,0,40
43,10,0,0,40
25,9,0,0,40
57,9,0,0,42
49,4,0,0,40
23,10,0,0,40
59,9,0,0,40
50,10,0,0,70
33,13,0,0,45
52,14,0,0,45
37,9,0,0,40
30,9,0,0,40
39,9,0,0,60
54,10,0,0,42
52,9,0,0,45
22,9,0,0,56
65,9,9386,0,10
32,13,0,0,40
25,4,0,0,40
34,10,0,0,40
47,11,0,0,55
24,9,0,0,98
63,16,0,2559,60
48,3,0,0,35
26,9,0,0,50
28,10,0,0,40
23,9,0,0,12
57,15,15024,0,50
64,13,0,0,40
28,13,0,0,50
28,4,0,0,40
34,10,0,0,40
38,7,0,1887,45
44,12,0,0,60
34,11,1639,0,20
18,9,0,0,25
36,8,0,0,40
73,9,0,2457,40
24,9,0,0,40
29,13,0,0,40
33,10,0,0,40
57,9,0,0,35
55,6,0,0,35
21,6,0,0,40
36,14,0,0,45
26,10,0,0,50
40,10,0,213,40
32,9,0,0,40
21,10,0,0,40
59,10,0,2179,40
29,9,0,1138,40
29,10,0,0,48
59,14,15024,0,80
58,9,0,0,40
47,9,0,0,45
44,9,0,1504,45
31,9,0,0,40
42,9,0,0,35
19,9,0,0,25
66,9,0,0,50
41,9,0,0,45
22,10,0,0,30
31,9,0,1594,30
30,13,0,0,40
36,9,0,0,16
41,12,0,0,36
19,10,0,0,20
60,9,0,0,40
24,7,0,0,40
25,7,0,0,40
52,10,0,0,50
30,13,0,0,45
37,9,0,0,40
55,16,0,0,30
20,10,0,0,24
32,4,0,0,15
18,9,0,0,35
24,10,0,0,40
33,10,0,0,45
57,14,0,0,14
53,14,0,1876,38
19,9,0,0,40
50,15,0,0,40
27,13,0,0,50
40,11,0,0,60
47,9,0,0,55
39,11,0,0,50
49,10,0,0,40
28,10,0,0,7
50,13,15024,0,40
28,7,0,0,50
30,9,0,0,40
47,14,99999,0,50
39,13,0,0,40
37,9,0,0,50
50,9,0,0,80
37,6,0,0,40
26,9,0,0,40
55,11,0,0,40
46,13,0,0,40
32,9,0,0,60
26,13,0,0,45
32,9,7298,0,40
43,10,1055,0,40
19,9,0,0,40
38,9,0,0,75
38,3,0,0,40
65,11,0,0,40
70,10,0,2246,40
44,13,0,0,7
32,10,0,0,50
30,9,0,0,40
49,12,0,0,60
23,9,0,0,40
25,10,0,0,16
19,10,0,0,15
27,11,0,0,40
43,9,0,0,60
38,9,0,0,50
42,14,0,0,60
33,13,0,0,38
30,13,0,0,40
29,13,0,0,40
30,7,0,0,40
26,9,0,0,40
43,13,0,0,40
30,9,0,0,45
38,10,0,0,40
48,14,0,0,40
57,13,0,1887,55
30,9,0,0,30
42,14,0,0,45
31,9,0,0,70
32,10,0,0,40
28,13,0,0,40
63,9,0,0,40
32,9,0,0,40
20,10,0,0,12
51,14,0,0,30
24,10,0,0,40
41,11,0,0,44
21,9,0,0,40
27,10,0,1876,45
17,5,0,0,35
45,2,0,0,40
39,9,0,625,35
21,10,0,0,4
29,13,8614,0,45
39,14,0,2444,45
42,9,0,0,40
22,3,0,0,40
59,9,0,0,40
40,14,0,0,65
45,10,0,0,40
35,9,0,0,50
58,9,0,0,20
45,10,0,1848,40
29,9,0,0,45
21,7,0,0,45
51,9,0,0,40
34,10,0,0,40
40,13,0,0,35
45,7,0,0,16
38,6,0,1887,40
22,13,0,0,40
37,5,3137,0,40
62,6,0,0,40
32,13,0,0,60
36,13,0,0,4
43,9,0,0,40
37,9,0,0,40
28,9,0,0,55
47,9,0,0,7
59,9,0,0,40
35,9,0,0,40
35,13,0,0,40
29,13,0,0,40
57,12,0,0,40
41,13,0,0,60
37,14,0,0,45
20,10,0,0,40
44,9,0,0,60
20,9,0,0,30
38,13,0,0,28
23,9,0,0,40
24,9,0,0,36
46,13,0,0,40
32,9,0,0,40
21,9,0,0,40
32,10,0,0,40
41,10,2174,0,45
51,9,0,0,40
69,4,1848,0,10
39,9,5178,0,50
43,10,0,0,40
51,13,5178,0,40
43,9,0,0,40
35,7,0,0,84
32,9,0,0,40
25,13,0,0,21
64,10,0,0,40
28,13,0,0,40
44,2,0,0,40
40,13,0,0,40
21,10,0,0,40
23,9,0,0,40
23,10,0,0,20
19,9,0,0,40
61,10,0,0,25
39,6,0,0,45
51,9,7688,0,40
25,6,0,0,40
33,9,0,0,45
34,10,0,0,38
54,10,0,0,50
24,13,0,0,40
28,9,0,0,50
33,10,0,0,44
31,9,0,0,60
70,9,0,0,16
43,9,0,0,40
36,10,0,0,12
50,7,0,0,40
21,10,0,0,30
31,10,0,0,40
39,10,0,0,35
29,4,0,0,40
39,10,0,0,40
17,4,0,0,40
46,10,0,0,40
62,9,0,0,40
32,6,0,0,23
28,9,0,0,40
19,10,0,0,40
61,16,4064,0,40
24,13,0,0,45
38,10,0,0,41
38,14,0,0,40
17,6,0,0,20
28,9,0,0,40
52,9,0,0,8
61,15,15024,0,20
69,3,0,2267,40
19,9,0,0,25
26,10,0,0,40
34,10,0,0,40
70,5,2653,0,40
21,9,0,0,25
43,9,0,0,44
52,9,0,0,40
59,9,0,0,40
21,11,0,0,40
53,14,0,1977,40
55,10,0,0,40
46,14,0,0,60
36,9,0,0,37
39,9,0,0,48
30,9,0,0,30
22,10,0,0,16
43,13,0,0,40
36,9,0,0,56
36,13,0,0,40
50,9,0,0,40
27,13,0,0,35
46,9,0,0,40
24,13,0,0,20
41,9,0,0,40
68,9,0,0,24
38,10,0,0,40
47,9,0,0,40
41,10,0,0,20
31,16,0,0,48
29,10,0,0,42
26,9,0,0,40
51,10,0,0,36
26,13,0,0,60
27,13,0,0,60
36,9,0,0,50
28,13,0,0,40
53,13,0,0,40
40,13,0,0,40
38,9,0,0,20
53,6,0,0,34
34,9,0,0,40
43,9,0,0,60
64,6,0,0,40
21,10,0,0,40
38,15,99999,0,57
47,14,0,0,50
48,16,0,1902,40
57,9,0,0,50
37,13,0,0,35
37,7,0,0,40
51,9,0,0,55
32,12,0,0,40
49,9,0,0,40
52,9,0,0,14
64,12,9386,0,45
46,9,0,0,45
24,10,0,0,40
39,13,0,0,45
23,9,3942,0,40
30,10,0,0,44
34,14,0,0,60
30,10,0,0,40
25,13,0,0,40
58,13,0,0,40
32,10,0,0,50
37,9,0,0,25
35,9,0,0,40
18,3,0,0,30
46,13,0,0,40
71,13,11678,0,45
44,6,0,0,40
45,6,0,0,40
40,8,0,0,40
38,13,0,0,50
52,9,0,0,40
47,9,0,0,40
49,13,0,0,35
59,9,0,0,40
22,11,0,0,37
44,10,0,0,40
76,13,0,0,20
50,6,0,0,40
33,10,0,0,40
43,9,0,0,48
27,9,5178,0,40
37,9,0,0,40
40,7,0,0,55
49,10,0,0,40
48,10,0,0,45
49,9,0,625,40
22,10,0,0,40
42,9,0,0,40
36,10,0,0,40
30,9,0,0,40
40,9,0,0,40
42,9,0,0,45
56,9,0,0,40
55,10,0,0,40
25,9,0,0,40
33,10,0,0,35
55,9,4064,0,40
47,13,0,0,60
23,12,0,0,65
55,13,0,0,50
43,9,0,0,50
31,11,0,0,50
62,12,0,0,40
42,9,0,0,8
38,9,0,0,40
29,9,0,0,42
26,10,0,0,60
26,9,0,0,52
37,9,0,0,72
79,8,18481,0,45
61,4,0,0,48
28,4,0,0,99
60,13,7298,0,60
51,9,0,0,81
34,9,0,0,43
35,9,0,0,40
27,6,0,0,60
44,9,0,0,40
25,9,0,0,20
32,4,0,0,40
36,10,0,0,20
27,14,0,0,30
40,16,0,0,60
25,13,0,0,40
41,9,0,0,50
30,13,0,0,45
26,13,0,2258,45
52,7,0,0,40
32,13,0,0,45
33,9,0,0,40
35,9,0,0,55
48,9,0,0,44
62,4,0,0,5
40,12,0,0,2
28,3,0,0,40
23,10,0,0,30
50,13,7298,0,40
51,10,0,0,35
63,10,0,0,48
63,9,0,0,40
40,9,0,0,60
40,9,0,0,40
41,13,0,0,15
20,10,0,0,15
28,13,0,1887,40
35,9,0,0,40
31,13,0,0,40
34,13,0,0,50
57,14,0,0,50
28,9,0,0,40
38,10,0,0,40
37,11,0,0,40
43,10,0,0,40
26,9,0,0,40
26,10,0,0,65
27,11,0,0,50
33,13,0,0,45
45,13,0,0,40
65,13,0,0,20
57,10,99999,0,45
59,9,0,0,38
18,10,0,0,26
44,8,0,0,40
37,10,0,0,40
27,9,0,0,40
43,13,0,0,45
59,15,0,0,40
19,9,0,0,40
36,9,0,0,90
68,10,20051,0,40
63,7,2176,0,30
37,10,0,0,57
46,14,0,1876,60
31,12,0,0,35
23,9,0,0,40
22,10,0,0,30
49,9,0,1672,44
36,9,0,0,40
38,10,0,0,50
46,14,0,1902,45
24,12,0,0,40
26,13,0,0,40
47,4,0,0,40
40,10,0,1887,40
31,14,0,0,50
42,3,0,0,35
48,11,0,0,70
56,10,0,0,38
50,9,0,0,40
17,6,0,0,20
21,9,0,1719,25
50,9,0,0,40
49,9,0,0,32
34,9,0,0,15
32,9,0,0,60
28,10,0,0,40
62,13,0,0,50
23,13,0,0,15
24,14,0,0,40
31,11,0,0,40
36,9,0,0,40
58,12,0,0,35
39,14,0,0,40
21,9,0,0,42
39,9,0,0,40
21,10,0,0,35
33,11,0,0,40
37,9,0,0,50
29,9,0,0,40
43,9,0,0,40
22,9,0,0,40
25,14,0,0,40
69,10,0,0,40
17,7,0,0,25
54,9,0,0,40
28,8,0,0,40
27,11,0,0,38
35,12,0,0,45
38,11,0,0,40
33,9,0,0,40
26,9,0,0,40
56,10,0,0,60
38,13,0,0,70
51,10,0,2057,60
26,10,0,0,50
33,13,0,0,55
44,4,0,0,50
36,5,0,0,40
42,10,0,0,40
44,12,0,0,40
44,13,15024,0,55
21,10,0,0,20
41,10,0,0,50
41,16,15024,0,50
62,11,7298,0,50
27,7,0,0,45
38,13,0,0,40
60,10,0,0,30
24,8,0,0,40
22,9,0,0,40
22,2,0,0,24
51,13,0,0,40
31,14,0,1977,48
42,15,0,0,55
49,9,7298,0,43
37,13,0,0,42
37,15,0,0,45
66,13,0,0,40
46,11,0,0,40
52,9,0,0,40
23,9,0,0,40
67,9,0,0,38
19,10,0,0,25
37,13,0,0,45
42,9,0,1977,60
39,10,0,0,40
54,9,0,1848,40
46,9,0,0,40
33,9,0,0,40
69,10,0,0,14
21,10,0,0,40
27,9,0,0,48
39,9,0,0,40
23,10,0,0,40
26,11,0,0,36
42,16,0,0,40
36,9,0,0,40
24,9,0,0,40
35,5,0,0,40
42,9,0,0,40
37,11,4386,0,44
41,16,0,0,50
27,11,0,0,40
42,15,99999,0,50
18,9,0,0,16
41,13,0,0,40
31,9,0,0,40
26,10,0,0,40
67,2,2062,0,34
37,10,0,0,60
51,9,0,0,40
26,10,0,0,40
40,12,7688,0,40
25,9,0,0,40
38,11,0,0,40
43,9,0,0,40
23,10,0,0,40
44,13,0,1902,50
60,14,0,0,25
38,14,0,1669,55
21,10,0,0,20
18,10,0,0,25
49,13,27828,0,60
43,3,0,0,40
36,9,0,0,25
31,9,5178,0,35
38,9,0,0,40
43,10,0,0,84
58,9,0,0,35
55,9,0,0,29
39,12,0,0,35
38,13,0,0,35
54,9,0,2001,35
57,15,0,0,40
35,12,0,0,52
44,15,0,0,60
36,9,0,0,40
58,9,0,0,40
39,10,0,2205,40
25,15,0,0,8
54,13,0,0,40
23,13,0,0,40
37,10,0,0,60
60,12,0,0,40
66,4,0,0,20
36,12,0,0,50
29,9,0,1564,50
29,13,2202,0,40
25,13,0,0,44
23,10,0,0,40
38,9,0,0,40
33,10,0,0,50
49,10,0,0,60
57,9,0,0,60
57,13,0,0,45
46,10,0,0,45
37,14,0,0,70
43,13,0,0,45
26,9,0,0,35
40,11,0,0,40
39,9,0,0,40
39,12,0,0,40
31,10,0,0,40
31,13,0,0,36
27,13,0,0,40
36,13,0,0,50
40,13,8614,0,40
57,9,0,0,40
24,9,0,0,35
30,10,0,0,45
28,8,0,0,50
22,13,0,0,40
31,4,0,0,50
33,9,0,0,44
20,10,0,0,15
25,8,0,0,60
49,10,0,0,40
21,9,0,0,35
45,13,0,0,45
36,9,0,0,45
41,3,0,0,32
23,13,0,1602,12
47,13,0,0,50
41,9,0,0,50
30,9,0,0,40
29,10,0,0,40
31,4,0,0,40
55,5,0,0,40
19,9,0,0,35
31,8,0,0,40
18,7,0,0,8
68,9,0,0,24
36,10,0,0,48
44,15,0,0,50
58,9,0,0,20
20,9,0,0,20
18,6,0,0,40
32,9,0,0,30
49,9,0,0,40
34,9,0,0,40
22,9,0,0,40
40,9,0,0,45
35,9,0,0,40
44,8,0,0,60
55,9,0,0,60
21,11,0,2603,40
54,10,0,0,40
39,10,2202,0,44
52,9,0,0,38
57,13,0,0,50
58,9,0,0,40
27,10,0,0,16
41,10,0,0,40
18,7,0,0,16
58,9,8614,0,52
50,3,0,0,37
31,10,0,0,40
32,6,0,0,40
37,10,0,0,45
26,13,0,0,20
33,11,0,0,50
35,9,0,0,40
44,13,0,0,45
26,13,0,0,40
48,9,0,0,40
40,13,0,0,40
62,6,0,0,35
37,15,0,0,45
18,7,0,0,18
48,9,0,0,38
45,14,0,0,50
35,10,0,0,45
35,9,0,0,40
34,9,0,0,51
29,9,0,0,40
19,10,0,0,30
53,10,0,0,60
49,10,0,0,40
71,9,0,0,16
38,4,0,0,36
39,14,0,0,45
23,13,0,0,40
29,13,0,0,50
52,3,0,0,40
41,10,0,0,40
20,10,0,0,35
30,10,0,0,45
56,6,0,0,36
26,9,0,0,40
36,9,0,0,40
26,13,0,0,42
58,12,0,1848,40
24,13,0,0,40
41,10,0,0,32
27,10,0,0,35
28,10,0,2339,40
57,9,0,0,40
21,10,0,0,20
50,9,0,0,40
27,9,0,0,40
58,13,0,0,60
27,13,0,0,50
36,9,0,0,17
68,13,20051,0,40
33,9,0,0,40
19,10,0,0,18
26,9,0,0,40
37,9,0,0,30
53,9,0,0,45
32,10,0,0,38
18,7,0,0,25
53,9,0,0,40
40,13,0,0,40
50,10,0,0,40
43,13,15024,0,50
60,13,0,0,46
28,9,0,0,40
34,9,0,1669,45
