age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
73,Local-gov,205580,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,United-States,<=50K
32,Local-gov,177794,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,167474,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
51,Local-gov,35211,2,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
20,Private,117244,2,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,<=50K
57,Private,194850,3,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Non-US,<=50K
19,Private,144911,3,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
45,Private,197240,2,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
55,Private,101338,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,148522,3,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
19,Private,97261,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,166606,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,229414,2,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K
34,Local-gov,209213,3,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,15,United-States,<=50K
26,Private,291968,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
73,Federal-gov,127858,3,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States,<=50K
27,Private,302406,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
37,Self-emp-not-inc,29054,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,84,United-States,<=50K
73,Self-emp-not-inc,336007,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Federal-gov,349230,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,40,United-States,>50K
36,Local-gov,101481,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,46704,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
49,Private,233639,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
68,Local-gov,31725,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,54850,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,United-States,<=50K
30,Private,293512,3,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
28,Private,375655,3,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
28,Private,105817,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Local-gov,203408,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,162302,3,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Non-US,<=50K
40,Private,163455,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,United-States,>50K
32,Local-gov,100135,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
18,Private,102182,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,United-States,<=50K
36,Private,414683,3,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,194352,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,194096,2,Never-married,Prof-specialty,Own-child,White,Female,0,0,45,United-States,<=50K
90,Local-gov,153602,2,Married-civ-spouse,Other-service,Husband,White,Male,6767,0,40,United-States,<=50K
20,Private,215495,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Non-US,<=50K
27,Private,164607,3,Separated,Tech-support,Own-child,White,Male,0,0,50,United-States,<=50K
58,Local-gov,34878,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
37,Private,126569,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
28,Private,22422,2,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Local-gov,178222,3,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
45,Local-gov,56841,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
23,Private,300275,2,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
69,Local-gov,197288,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
58,Self-emp-not-inc,157786,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,110684,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
58,Self-emp-not-inc,140729,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
53,Federal-gov,90127,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K
44,Self-emp-inc,37997,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
31,Private,61308,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,171199,3,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Non-US,<=50K
48,Private,128432,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
46,Federal-gov,195023,3,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,122473,2,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,625,40,United-States,<=50K
43,Private,171888,3,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Self-emp-inc,183784,2,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
20,Private,219262,3,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,71379,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Private,96824,3,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,242597,3,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,204536,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
54,Private,143804,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,80680,3,Married-civ-spouse,Sales,Own-child,White,Female,0,0,16,United-States,<=50K
36,Private,301227,1,Separated,Priv-house-serv,Unmarried,Other,Female,0,0,35,Non-US,<=50K
26,Self-emp-not-inc,201930,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
25,Local-gov,176616,2,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,353219,2,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,126076,3,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
31,Private,156493,2,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,435503,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
52,Self-emp-inc,561489,4,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,50,United-States,<=50K
22,Federal-gov,100345,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,<=50K
18,Private,36275,2,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
46,Private,110794,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Local-gov,143766,3,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
30,Federal-gov,76313,2,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
31,Private,121308,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,216672,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,89942,2,Divorced,Sales,Not-in-family,White,Male,3674,0,45,United-States,<=50K
45,State-gov,103406,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
30,State-gov,158291,3,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,455361,2,Never-married,Other-service,Unmarried,White,Male,0,0,35,Non-US,<=50K
44,Private,225263,3,Divorced,Sales,Unmarried,White,Female,0,1408,46,United-States,<=50K
54,Private,225307,2,Divorced,Craft-repair,Own-child,White,Female,0,0,50,United-States,>50K
36,Private,286115,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Private,187830,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
26,Private,142506,3,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States,<=50K
47,Local-gov,148576,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
36,Private,185325,2,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
32,Self-emp-not-inc,27939,3,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
21,Private,383603,2,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
30,Private,140790,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,226629,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Non-US,<=50K
51,Private,228516,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,45,Non-US,<=50K
55,Self-emp-not-inc,119762,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,299197,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,149297,2,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
28,Local-gov,202558,3,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,175232,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
35,Self-emp-not-inc,157473,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,105787,2,Never-married,Craft-repair,Own-child,White,Male,0,0,36,United-States,<=50K
68,Private,144056,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,40,United-States,<=50K
46,Private,45363,4,Divorced,Prof-specialty,Not-in-family,White,Male,0,2824,40,United-States,>50K
21,Private,205838,2,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
23,Private,115326,3,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
17,Private,186890,2,Married-civ-spouse,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
23,Local-gov,304386,2,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,24529,2,Widowed,Adm-clerical,Unmarried,White,Male,0,0,15,United-States,<=50K
33,Private,183557,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,342730,3,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
56,Self-emp-not-inc,67841,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,351381,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,293691,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,1590,40,Non-US,<=50K
41,Self-emp-inc,220821,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
26,Private,190027,2,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,30,United-States,<=50K
41,Private,343944,2,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Self-emp-inc,110457,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
47,State-gov,72333,2,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,193494,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
35,Private,334999,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
44,Self-emp-not-inc,274363,2,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
58,Self-emp-inc,113806,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,30,United-States,>50K
25,Private,52536,3,Divorced,Tech-support,Own-child,White,Female,0,1594,25,United-States,<=50K
44,Private,187720,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
57,Private,104996,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
24,Private,214555,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,52963,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
33,Private,190511,1,Divorced,Handlers-cleaners,Not-in-family,White,Male,2176,0,35,United-States,<=50K
25,Private,75821,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
33,Private,123291,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States,>50K
50,Local-gov,226497,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,>50K
35,Private,282979,2,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,>50K
36,Private,166549,3,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,>50K
27,Private,187746,3,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,157145,3,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
30,Private,227551,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
90,Private,115306,4,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,169249,2,Separated,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K
34,State-gov,221966,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Private,224566,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
19,Private,28119,3,Never-married,Other-service,Own-child,White,Female,0,0,4,United-States,<=50K
19,Private,323810,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,210498,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
66,Self-emp-not-inc,174995,3,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,30,Non-US,<=50K
38,Private,161141,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,210534,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Non-US,<=50K
34,Self-emp-not-inc,112650,1,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
35,State-gov,318891,3,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,375655,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,228465,2,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
73,Private,183213,3,Widowed,Prof-specialty,Not-in-family,White,Male,25124,0,60,United-States,>50K
35,Local-gov,177305,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2377,40,United-States,<=50K
41,Private,34037,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Self-emp-not-inc,116613,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,50,United-States,<=50K
25,Private,175540,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
47,Private,150768,3,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1564,51,United-States,>50K
36,Private,176634,3,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,>50K
36,Private,209993,1,Widowed,Other-service,Other-relative,White,Female,0,0,20,Non-US,<=50K
25,Local-gov,206002,2,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,201259,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,<=50K
26,Local-gov,202286,3,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,96062,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50K
36,Local-gov,578377,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,509500,3,Never-married,Tech-support,Not-in-family,White,Female,4787,0,45,United-States,>50K
53,Local-gov,324021,3,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Self-emp-not-inc,107737,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
41,State-gov,129865,2,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
53,Private,103586,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,<=50K
23,Private,187513,3,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K
28,Private,172891,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
53,Local-gov,207449,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,209103,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,>50K
33,Private,408813,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
27,Private,209292,2,Never-married,Sales,Other-relative,Black,Female,0,0,32,Non-US,<=50K
52,Private,144361,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
31,Private,209538,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K
27,Private,244402,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
44,Private,889965,2,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3137,0,30,United-States,<=50K
37,Self-emp-not-inc,298444,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,163237,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
18,Private,311795,2,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
42,Private,155972,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
49,Private,291783,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
35,Private,153535,2,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,36,United-States,<=50K
43,Private,249771,2,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,99,United-States,<=50K
43,Private,462180,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K
31,Private,308540,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27,Private,34701,3,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Federal-gov,106252,3,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,138944,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
37,Private,140713,3,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Non-US,>50K
53,Local-gov,216931,3,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,40,United-States,>50K
26,Private,162312,3,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Non-US,<=50K
59,Self-emp-inc,253062,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
36,Federal-gov,359249,3,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Private,231413,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
53,Local-gov,197054,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,130931,2,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
35,Private,30565,2,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
48,Private,105138,2,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
30,Local-gov,178383,3,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Private,241998,2,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
58,Self-emp-not-inc,196403,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,10,United-States,>50K
44,Private,232421,2,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,0,0,32,Non-US,<=50K
30,Private,130369,3,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
68,Self-emp-not-inc,336329,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
26,Local-gov,337867,3,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
26,Local-gov,104614,3,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,223548,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Non-US,<=50K
48,Private,64479,3,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,<=50K
55,Private,284095,2,Divorced,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
41,Private,428499,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,>50K
52,Private,208302,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
31,Self-emp-not-inc,182177,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
54,Local-gov,129972,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,>50K
31,Self-emp-not-inc,186420,4,Separated,Tech-support,Not-in-family,White,Female,0,0,25,United-States,<=50K
31,Self-emp-inc,203488,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
47,Private,128796,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
40,Private,55395,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
46,State-gov,314770,3,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
45,Private,135044,2,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,319248,2,Never-married,Other-service,Unmarried,White,Female,0,0,25,Non-US,<=50K
34,Local-gov,236415,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,<=50K
56,Private,81220,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Non-US,<=50K
47,Private,151087,2,Separated,Prof-specialty,Other-relative,Other,Female,0,0,40,Non-US,<=50K
35,Private,322171,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
25,Private,190628,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Non-US,<=50K
43,Local-gov,106982,3,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Private,227856,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,United-States,>50K
63,Private,266083,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
32,Private,257068,3,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,37,United-States,<=50K
43,Self-emp-inc,150533,3,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,>50K
27,Private,211184,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,52,United-States,<=50K
21,Private,136610,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,<=50K
44,Federal-gov,244054,3,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K
40,Self-emp-not-inc,240698,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
65,Private,172906,2,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,238959,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
51,State-gov,172022,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
44,Federal-gov,218062,3,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,Private,201799,3,Never-married,Sales,Own-child,White,Female,0,0,13,United-States,<=50K
29,Private,150717,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,94391,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
50,Local-gov,153064,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
43,Private,156771,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,216639,3,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,82161,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,310014,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
50,State-gov,133014,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,36214,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K
21,Private,399022,2,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,<=50K
33,Private,179758,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,20,United-States,<=50K
52,Private,48947,3,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
47,Private,201865,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,319122,3,Never-married,Sales,Not-in-family,White,Male,14084,0,45,United-States,>50K
34,Private,155151,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,24106,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Non-US,>50K
31,Private,257863,3,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
45,Private,379393,3,Divorced,Tech-support,Not-in-family,White,Female,0,0,45,United-States,<=50K
45,Self-emp-not-inc,152752,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,3,United-States,<=50K
34,Private,154874,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,4416,0,30,United-States,<=50K
27,Private,154210,2,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Male,0,0,35,Non-US,<=50K
37,Private,335716,2,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,94744,2,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
32,Private,133861,3,Never-married,Exec-managerial,Not-in-family,White,Male,13550,0,48,United-States,>50K
24,Private,240137,1,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Non-US,<=50K
39,Private,80004,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
